shannon,fisher,site
0.472,0.548,3.0
0.466,0.569,3.0
0.442,0.591,3.0
0.547,0.501,3.0
0.513,0.539,3.0
0.467,0.578,3.0
0.597,0.441,3.0
0.536,0.518,3.0
0.558,0.468,3.0
0.501,0.53,3.0
0.52,0.528,3.0
0.498,0.547,3.0
0.511,0.546,3.0
0.521,0.534,3.0
0.441,0.59,3.0
0.516,0.549,3.0
0.449,0.572,3.0
0.54,0.489,3.0
0.542,0.509,3.0
0.506,0.543,3.0
0.442,0.583,3.0
0.496,0.52,3.0
0.476,0.581,3.0
0.575,0.472,3.0
0.568,0.49,3.0
0.479,0.56,3.0
0.511,0.555,3.0
0.525,0.525,3.0
0.399,0.631,3.0
0.442,0.62,3.0
0.458,0.552,3.0
0.54,0.528,3.0
0.44,0.596,3.0
0.429,0.6,3.0
0.515,0.515,3.0
0.507,0.56,3.0
0.492,0.574,3.0
0.517,0.562,3.0
0.416,0.592,3.0
0.509,0.549,3.0
0.489,0.569,3.0
0.479,0.58,3.0
0.528,0.531,3.0
0.463,0.567,3.0
0.428,0.609,3.0
0.468,0.58,3.0
0.421,0.612,3.0
0.408,0.635,3.0
0.514,0.528,3.0
0.428,0.593,3.0
0.457,0.608,3.0
0.526,0.516,3.0
0.423,0.622,3.0
0.535,0.51,3.0
0.5,0.543,3.0
0.547,0.507,3.0
0.498,0.553,3.0
0.48,0.574,3.0
0.507,0.536,3.0
0.504,0.551,3.0
0.387,0.65,3.0
0.509,0.523,3.0
0.452,0.583,3.0
0.513,0.54,3.0
0.603,0.443,3.0
0.46,0.587,3.0
0.45,0.606,3.0
0.532,0.497,3.0
0.522,0.541,3.0
0.5,0.563,3.0
0.495,0.56,3.0
0.548,0.476,3.0
0.515,0.545,3.0
0.554,0.494,3.0
0.471,0.585,3.0
0.37,0.655,3.0
0.494,0.567,3.0
0.506,0.53,3.0
0.425,0.59,3.0
0.564,0.48,3.0
0.415,0.628,3.0
0.504,0.553,3.0
0.357,0.682,3.0
0.172,0.637,4.0
0.185,0.632,4.0
0.219,0.6,4.0
0.207,0.646,4.0
0.251,0.626,4.0
0.221,0.577,4.0
0.171,0.557,4.0
0.14,0.6,4.0
0.192,0.567,4.0
0.296,0.629,4.0
0.226,0.637,4.0
0.205,0.604,4.0
0.168,0.598,4.0
0.201,0.639,4.0
0.179,0.56,4.0
0.286,0.649,4.0
0.181,0.57,4.0
0.221,0.711,4.0
0.162,0.632,4.0
0.108,0.588,4.0
0.213,0.659,4.0
0.234,0.66,4.0
0.142,0.587,4.0
0.23,0.548,4.0
0.284,0.603,4.0
0.225,0.63,4.0
0.3,0.599,4.0
0.193,0.616,4.0
0.879,0.062,4.0
0.259,0.583,4.0
0.134,0.619,4.0
0.223,0.63,4.0
0.288,0.603,4.0
0.167,0.54,4.0
0.127,0.574,4.0
0.192,0.659,4.0
0.147,0.639,4.0
0.126,0.616,4.0
0.437,0.508,4.0
0.372,0.583,4.0
0.235,0.582,4.0
0.124,0.556,4.0
0.373,0.573,4.0
0.143,0.521,4.0
0.249,0.578,4.0
0.284,0.581,4.0
0.155,0.617,4.0
0.239,0.582,4.0
0.344,0.637,5.0
0.411,0.584,5.0
0.331,0.64,5.0
0.344,0.659,5.0
0.349,0.656,5.0
0.361,0.646,5.0
0.368,0.615,5.0
0.417,0.592,5.0
0.281,0.688,5.0
0.32,0.667,5.0
0.373,0.608,5.0
0.376,0.623,5.0
0.38,0.638,5.0
0.318,0.661,5.0
0.357,0.631,5.0
0.326,0.604,5.0
0.373,0.654,5.0
0.326,0.654,5.0
0.374,0.607,5.0
0.321,0.661,5.0
0.415,0.621,5.0
0.366,0.614,5.0
0.292,0.656,5.0
0.317,0.647,5.0
0.379,0.641,5.0
0.383,0.621,5.0
0.387,0.606,5.0
0.393,0.601,5.0
0.426,0.553,5.0
0.469,0.546,5.0
0.406,0.615,5.0
0.433,0.565,5.0
0.372,0.63,5.0
0.386,0.629,5.0
0.358,0.624,5.0
0.381,0.651,5.0
0.371,0.62,5.0
0.509,0.566,5.0
0.406,0.613,5.0
0.376,0.611,5.0
0.345,0.652,5.0
0.44,0.571,5.0
0.413,0.615,5.0
0.386,0.622,5.0
0.533,0.456,5.0
0.426,0.593,5.0
0.472,0.57,5.0
0.318,0.68,5.0
0.352,0.633,5.0
0.343,0.655,5.0
0.376,0.633,5.0
0.328,0.664,5.0
0.422,0.581,5.0
0.306,0.66,5.0
0.422,0.577,5.0
0.333,0.647,5.0
0.394,0.632,5.0
0.401,0.605,5.0
0.406,0.579,5.0
0.429,0.561,5.0
0.36,0.613,5.0
0.412,0.569,5.0
0.41,0.622,5.0
0.345,0.663,5.0
0.376,0.637,5.0
0.28,0.658,5.0
0.295,0.665,5.0
0.366,0.623,5.0
0.368,0.63,5.0
0.397,0.617,5.0
0.349,0.624,5.0
0.347,0.659,5.0
0.415,0.636,5.0
0.387,0.65,5.0
0.403,0.608,5.0
0.285,0.723,5.0
0.318,0.655,5.0
0.364,0.625,5.0
0.266,0.645,5.0
0.362,0.629,5.0
0.322,0.658,5.0
0.35,0.65,5.0
0.387,0.595,5.0
0.325,0.68,5.0
0.357,0.646,5.0
0.359,0.646,5.0
0.416,0.591,5.0
0.489,0.528,5.0
0.441,0.586,5.0
0.332,0.67,5.0
0.325,0.688,5.0
0.384,0.643,5.0
0.344,0.634,5.0
0.386,0.587,5.0
0.418,0.583,5.0
0.344,0.639,5.0
0.494,0.524,5.0
0.442,0.54,5.0
0.442,0.576,5.0
0.391,0.611,5.0
0.354,0.649,5.0
0.412,0.538,5.0
0.339,0.648,5.0
0.331,0.684,5.0
0.362,0.645,5.0
0.363,0.647,5.0
0.494,0.518,5.0
0.464,0.525,5.0
0.356,0.642,5.0
0.455,0.578,5.0
0.352,0.655,5.0
0.42,0.58,5.0
0.506,0.532,5.0
0.429,0.578,5.0
0.315,0.654,5.0
0.407,0.581,5.0
0.365,0.665,5.0
0.316,0.64,5.0
0.437,0.564,5.0
0.325,0.677,5.0
0.383,0.612,5.0
0.377,0.617,5.0
0.453,0.591,5.0
0.338,0.649,5.0
0.375,0.629,5.0
0.406,0.582,5.0
0.31,0.666,5.0
0.461,0.576,5.0
0.457,0.563,5.0
0.37,0.594,5.0
0.311,0.631,5.0
0.389,0.632,5.0
0.376,0.627,5.0
0.469,0.565,5.0
0.488,0.52,5.0
0.335,0.646,5.0
0.397,0.609,5.0
0.435,0.594,5.0
0.431,0.564,5.0
0.437,0.541,5.0
0.411,0.607,5.0
0.467,0.545,5.0
0.342,0.649,5.0
0.287,0.675,5.0
0.39,0.631,5.0
0.428,0.561,5.0
0.332,0.653,5.0
0.401,0.606,5.0
0.364,0.666,5.0
0.37,0.597,5.0
0.459,0.557,5.0
0.373,0.614,5.0
0.418,0.611,5.0
0.546,0.471,5.0
0.374,0.646,5.0
0.382,0.594,5.0
0.429,0.558,5.0
0.375,0.604,5.0
0.393,0.616,5.0
0.403,0.61,5.0
0.382,0.607,5.0
0.421,0.618,5.0
0.366,0.639,5.0
0.376,0.656,5.0
0.345,0.681,5.0
0.439,0.524,5.0
0.297,0.664,5.0
0.379,0.62,5.0
0.317,0.687,5.0
0.376,0.626,5.0
0.348,0.647,5.0
0.393,0.621,5.0
0.345,0.649,5.0
0.547,0.475,5.0
0.287,0.67,5.0
0.384,0.638,5.0
0.383,0.614,5.0
0.32,0.678,5.0
0.411,0.587,5.0
0.387,0.581,5.0
0.423,0.617,5.0
0.376,0.656,5.0
0.407,0.594,5.0
0.326,0.662,5.0
0.461,0.535,5.0
0.383,0.631,5.0
0.399,0.618,5.0
0.426,0.562,5.0
0.368,0.638,5.0
0.413,0.605,5.0
0.39,0.569,5.0
0.355,0.633,5.0
0.339,0.664,5.0
0.441,0.578,5.0
0.348,0.652,5.0
0.435,0.558,5.0
0.427,0.554,5.0
0.377,0.594,5.0
0.332,0.648,5.0
0.294,0.677,5.0
0.413,0.612,5.0
0.416,0.606,5.0
0.373,0.598,5.0
0.441,0.532,5.0
0.354,0.647,5.0
0.387,0.575,5.0
0.337,0.612,5.0
0.302,0.649,5.0
0.323,0.655,5.0
0.397,0.555,5.0
0.487,0.522,5.0
0.468,0.543,5.0
0.471,0.545,5.0
0.371,0.624,5.0
0.359,0.612,5.0
0.354,0.625,5.0
0.699,0.272,6.0
0.657,0.359,6.0
0.686,0.336,6.0
0.686,0.341,6.0
0.666,0.353,6.0
0.683,0.32,6.0
0.682,0.332,6.0
0.661,0.373,6.0
0.666,0.376,6.0
0.667,0.37,6.0
0.687,0.333,6.0
0.647,0.365,6.0
0.648,0.381,6.0
0.64,0.4,6.0
0.669,0.363,6.0
0.67,0.334,6.0
0.653,0.385,6.0
0.675,0.35,6.0
0.693,0.322,6.0
0.653,0.361,6.0
0.736,0.257,6.0
0.688,0.334,6.0
0.713,0.303,6.0
0.686,0.304,6.0
0.676,0.346,6.0
0.676,0.347,6.0
0.68,0.326,6.0
0.712,0.288,6.0
0.699,0.293,6.0
0.649,0.369,6.0
0.686,0.34,6.0
0.681,0.353,6.0
0.717,0.291,6.0
0.682,0.325,6.0
0.708,0.305,6.0
0.729,0.279,6.0
0.631,0.416,6.0
0.664,0.363,6.0
0.688,0.299,6.0
0.782,0.215,6.0
0.679,0.328,6.0
0.671,0.343,6.0
0.703,0.29,6.0
0.644,0.389,6.0
0.674,0.359,6.0
0.669,0.355,6.0
0.706,0.301,6.0
0.644,0.384,6.0
0.676,0.331,6.0
0.725,0.268,6.0
0.692,0.316,6.0
0.717,0.275,6.0
0.648,0.403,6.0
0.715,0.306,6.0
0.649,0.383,6.0
0.701,0.315,6.0
0.666,0.344,6.0
0.629,0.411,6.0
0.654,0.367,6.0
0.684,0.35,6.0
0.676,0.337,6.0
0.722,0.266,6.0
0.67,0.348,6.0
0.639,0.407,6.0
0.684,0.331,6.0
0.692,0.337,6.0
0.646,0.371,6.0
0.658,0.375,6.0
0.656,0.376,6.0
0.708,0.333,6.0
0.66,0.353,6.0
0.619,0.432,6.0
0.652,0.378,6.0
0.696,0.329,6.0
0.766,0.233,6.0
0.721,0.29,6.0
0.673,0.336,6.0
0.654,0.371,6.0
0.651,0.399,6.0
0.307,0.623,1.0
0.367,0.572,1.0
0.243,0.668,1.0
0.286,0.617,1.0
0.304,0.607,1.0
0.335,0.613,1.0
0.331,0.606,1.0
0.23,0.656,1.0
0.249,0.608,1.0
0.352,0.644,1.0
0.336,0.61,1.0
0.308,0.581,1.0
0.324,0.614,1.0
0.291,0.687,1.0
0.285,0.621,1.0
0.359,0.64,1.0
0.399,0.566,1.0
0.267,0.66,1.0
0.33,0.623,1.0
0.347,0.623,1.0
0.384,0.596,1.0
0.352,0.604,1.0
0.318,0.607,1.0
0.34,0.586,1.0
0.298,0.665,1.0
0.293,0.627,1.0
0.238,0.663,1.0
0.327,0.584,1.0
0.26,0.657,1.0
0.399,0.562,1.0
0.379,0.569,1.0
0.349,0.628,1.0
0.394,0.565,1.0
0.336,0.592,1.0
0.343,0.62,1.0
0.369,0.592,1.0
0.453,0.533,1.0
0.332,0.616,1.0
0.296,0.62,1.0
0.245,0.677,1.0
0.426,0.536,1.0
0.356,0.574,1.0
0.323,0.65,1.0
0.319,0.654,1.0
0.28,0.619,1.0
0.313,0.616,1.0
0.352,0.63,1.0
0.281,0.621,1.0
0.305,0.639,1.0
0.293,0.605,1.0
0.301,0.645,1.0
0.341,0.635,1.0
0.273,0.611,1.0
0.331,0.638,1.0
0.385,0.604,1.0
0.341,0.573,1.0
0.328,0.576,1.0
0.31,0.642,1.0
0.303,0.591,1.0
0.289,0.659,1.0
0.287,0.647,1.0
0.28,0.645,1.0
0.366,0.555,1.0
0.25,0.678,1.0
0.238,0.673,1.0
0.366,0.602,1.0
0.37,0.619,1.0
0.315,0.659,1.0
0.31,0.656,1.0
0.302,0.647,1.0
0.414,0.557,1.0
0.296,0.641,1.0
0.317,0.652,1.0
0.324,0.626,1.0
0.333,0.611,1.0
0.328,0.646,1.0
0.314,0.613,1.0
0.254,0.619,1.0
0.361,0.602,1.0
0.359,0.641,1.0
0.242,0.666,1.0
0.278,0.657,1.0
0.259,0.636,1.0
0.324,0.609,1.0
0.332,0.618,1.0
0.287,0.645,1.0
0.331,0.614,1.0
0.374,0.583,1.0
0.347,0.585,1.0
0.394,0.581,1.0
0.323,0.631,1.0
0.28,0.632,1.0
0.484,0.496,1.0
0.383,0.585,1.0
0.299,0.68,1.0
0.321,0.599,1.0
0.341,0.631,1.0
0.269,0.654,1.0
0.35,0.577,1.0
0.33,0.623,1.0
0.246,0.678,1.0
0.312,0.616,1.0
0.29,0.658,1.0
0.327,0.605,1.0
0.273,0.642,1.0
0.294,0.661,1.0
0.252,0.642,1.0
0.235,0.663,1.0
0.379,0.588,1.0
0.286,0.593,1.0
0.307,0.639,1.0
0.258,0.671,1.0
0.409,0.542,1.0
0.352,0.586,1.0
0.162,0.642,1.0
0.358,0.569,1.0
0.388,0.571,1.0
0.32,0.597,1.0
0.392,0.596,1.0
0.283,0.595,1.0
0.326,0.622,1.0
0.361,0.64,1.0
0.357,0.626,1.0
0.365,0.618,1.0
0.424,0.539,1.0
0.356,0.605,1.0
0.31,0.661,1.0
0.391,0.587,1.0
0.436,0.524,1.0
0.238,0.665,1.0
0.252,0.673,1.0
0.291,0.648,1.0
0.319,0.651,1.0
0.283,0.64,1.0
0.294,0.681,1.0
0.289,0.638,1.0
0.263,0.673,1.0
0.276,0.637,1.0
0.294,0.652,1.0
0.369,0.62,1.0
0.226,0.68,1.0
0.239,0.648,1.0
0.371,0.57,1.0
0.29,0.635,1.0
