shannon,fisher,site
0.431,0.572,3.0
0.42,0.606,3.0
0.362,0.622,3.0
0.491,0.53,3.0
0.447,0.593,3.0
0.39,0.633,3.0
0.538,0.494,3.0
0.469,0.571,3.0
0.493,0.536,3.0
0.444,0.579,3.0
0.462,0.57,3.0
0.429,0.584,3.0
0.437,0.593,3.0
0.462,0.557,3.0
0.389,0.62,3.0
0.457,0.581,3.0
0.371,0.616,3.0
0.49,0.527,3.0
0.472,0.559,3.0
0.416,0.608,3.0
0.34,0.661,3.0
0.427,0.558,3.0
0.4,0.618,3.0
0.51,0.537,3.0
0.496,0.544,3.0
0.411,0.592,3.0
0.434,0.618,3.0
0.462,0.577,3.0
0.335,0.656,3.0
0.366,0.651,3.0
0.405,0.564,3.0
0.483,0.584,3.0
0.366,0.645,3.0
0.369,0.644,3.0
0.457,0.537,3.0
0.432,0.624,3.0
0.427,0.621,3.0
0.45,0.617,3.0
0.363,0.625,3.0
0.439,0.579,3.0
0.411,0.599,3.0
0.4,0.617,3.0
0.453,0.591,3.0
0.387,0.609,3.0
0.359,0.632,3.0
0.39,0.619,3.0
0.361,0.644,3.0
0.337,0.664,3.0
0.459,0.571,3.0
0.369,0.648,3.0
0.389,0.653,3.0
0.457,0.572,3.0
0.373,0.623,3.0
0.484,0.539,3.0
0.43,0.596,3.0
0.492,0.557,3.0
0.42,0.604,3.0
0.41,0.618,3.0
0.46,0.583,3.0
0.444,0.595,3.0
0.329,0.665,3.0
0.444,0.561,3.0
0.386,0.627,3.0
0.431,0.602,3.0
0.551,0.491,3.0
0.394,0.618,3.0
0.377,0.626,3.0
0.473,0.561,3.0
0.464,0.579,3.0
0.436,0.601,3.0
0.435,0.599,3.0
0.499,0.501,3.0
0.459,0.586,3.0
0.485,0.547,3.0
0.403,0.634,3.0
0.303,0.685,3.0
0.406,0.635,3.0
0.444,0.578,3.0
0.355,0.633,3.0
0.506,0.52,3.0
0.345,0.641,3.0
0.44,0.601,3.0
0.275,0.684,3.0
0.319,0.691,4.0
0.327,0.706,4.0
0.344,0.663,4.0
0.357,0.67,4.0
0.388,0.644,4.0
0.351,0.648,4.0
0.304,0.697,4.0
0.278,0.699,4.0
0.332,0.673,4.0
0.435,0.596,4.0
0.359,0.652,4.0
0.337,0.648,4.0
0.306,0.712,4.0
0.332,0.688,4.0
0.329,0.664,4.0
0.405,0.627,4.0
0.305,0.681,4.0
0.368,0.674,4.0
0.295,0.654,4.0
0.253,0.713,4.0
0.345,0.679,4.0
0.371,0.651,4.0
0.28,0.71,4.0
0.366,0.649,4.0
0.421,0.623,4.0
0.364,0.639,4.0
0.417,0.633,4.0
0.311,0.665,4.0
0.905,0.064,4.0
0.397,0.626,4.0
0.276,0.712,4.0
0.355,0.671,4.0
0.409,0.608,4.0
0.301,0.641,4.0
0.252,0.689,4.0
0.352,0.674,4.0
0.3,0.697,4.0
0.262,0.742,4.0
0.549,0.489,4.0
0.507,0.574,4.0
0.375,0.663,4.0
0.252,0.671,4.0
0.48,0.567,4.0
0.285,0.671,4.0
0.381,0.635,4.0
0.428,0.609,4.0
0.284,0.689,4.0
0.379,0.636,4.0
0.397,0.614,5.0
0.448,0.571,5.0
0.377,0.625,5.0
0.389,0.632,5.0
0.389,0.658,5.0
0.4,0.648,5.0
0.402,0.619,5.0
0.458,0.606,5.0
0.328,0.683,5.0
0.372,0.669,5.0
0.407,0.612,5.0
0.417,0.609,5.0
0.422,0.612,5.0
0.369,0.68,5.0
0.407,0.639,5.0
0.381,0.625,5.0
0.418,0.651,5.0
0.378,0.663,5.0
