shannon,fisher,site
0.453,0.667,PITT
0.602,0.478,PITT
0.434,0.596,PITT
0.703,0.389,PITT
0.461,0.612,PITT
0.57,0.526,PITT
0.325,0.721,PITT
0.425,0.649,PITT
0.569,0.516,PITT
0.356,0.685,PITT
0.346,0.695,PITT
0.465,0.598,PITT
0.658,0.448,PITT
0.455,0.624,PITT
0.663,0.427,PITT
0.347,0.681,PITT
0.51,0.586,PITT
0.45,0.62,PITT
0.486,0.564,PITT
0.353,0.698,PITT
0.515,0.553,PITT
0.501,0.573,PITT
0.464,0.589,PITT
0.405,0.651,PITT
0.635,0.442,PITT
0.42,0.635,PITT
0.39,0.628,PITT
0.453,0.625,PITT
0.398,0.657,PITT
0.623,0.477,PITT
0.766,0.322,PITT
0.664,0.438,PITT
0.491,0.584,PITT
0.633,0.46,PITT
0.513,0.594,PITT
0.552,0.502,PITT
0.714,0.36,PITT
0.413,0.62,PITT
0.713,0.366,PITT
0.384,0.689,PITT
0.545,0.527,PITT
0.432,0.609,PITT
0.536,0.556,PITT
0.514,0.549,PITT
0.404,0.66,PITT
0.396,0.658,OLIN
0.356,0.658,OLIN
0.342,0.654,OLIN
0.432,0.6,OLIN
0.451,0.63,OLIN
0.492,0.586,OLIN
0.34,0.659,OLIN
0.608,0.52,OLIN
0.525,0.551,OLIN
0.657,0.416,OLIN
0.43,0.62,OLIN
0.459,0.617,OLIN
0.605,0.5,OLIN
0.795,0.269,OLIN
0.527,0.54,OLIN
0.349,0.672,OLIN
0.784,0.312,OLIN
0.462,0.601,OLIN
0.366,0.632,OLIN
0.33,0.688,OLIN
0.268,0.746,OLIN
0.288,0.725,OLIN
0.462,0.604,OLIN
0.479,0.6,OLIN
0.718,0.379,OLIN
0.46,0.485,OHSU
0.454,0.485,OHSU
0.704,0.283,OHSU
0.631,0.358,OHSU
0.701,0.292,OHSU
0.526,0.427,OHSU
0.489,0.451,OHSU
0.459,0.512,OHSU
0.395,0.562,OHSU
0.552,0.433,OHSU
0.548,0.457,OHSU
0.431,0.528,OHSU
0.452,0.496,OHSU
0.437,0.51,OHSU
0.565,0.391,OHSU
0.501,0.47,OHSU
0.641,0.336,OHSU
0.466,0.495,OHSU
0.49,0.448,OHSU
0.391,0.568,OHSU
0.555,0.401,OHSU
0.555,0.418,OHSU
0.46,0.518,OHSU
0.579,0.515,SDSU
0.492,0.546,SDSU
0.46,0.579,SDSU
0.472,0.556,SDSU
0.532,0.512,SDSU
0.548,0.527,SDSU
0.561,0.519,SDSU
0.485,0.574,SDSU
0.902,0.132,SDSU
0.475,0.575,SDSU
0.525,0.496,SDSU
0.595,0.455,SDSU
0.475,0.575,SDSU
0.433,0.594,SDSU
0.658,0.422,SDSU
0.428,0.591,SDSU
0.557,0.511,SDSU
0.622,0.437,SDSU
0.541,0.472,SDSU
0.478,0.575,SDSU
0.526,0.519,SDSU
0.49,0.531,SDSU
0.567,0.427,SDSU
0.45,0.564,SDSU
0.504,0.567,SDSU
0.395,0.6,SDSU
0.542,0.533,SDSU
0.422,0.611,SDSU
0.491,0.545,SDSU
0.675,0.417,SDSU
0.509,0.522,SDSU
0.462,0.561,SDSU
0.506,0.518,SDSU
0.509,0.536,TRINITY
0.405,0.632,TRINITY
