shannon,fisher,site
0.257,0.636,5
0.401,0.545,19
0.323,0.619,19
0.326,0.631,5
0.351,0.559,28
0.254,0.568,0
0.278,0.634,16
0.374,0.599,5
0.435,0.545,22
0.321,0.6,11
0.278,0.586,12
0.337,0.613,9
0.365,0.512,30
0.382,0.554,0
0.427,0.475,29
0.443,0.533,29
0.329,0.557,20
0.379,0.503,4
0.331,0.588,27
0.407,0.556,5
0.249,0.593,7
0.262,0.614,7
0.4,0.599,20
0.407,0.53,21
0.392,0.547,20
0.318,0.636,15
0.292,0.587,13
0.299,0.673,8
0.239,0.63,29
0.304,0.608,22
0.235,0.653,23
0.485,0.498,22
0.419,0.519,30
0.337,0.563,31
0.382,0.523,33
0.394,0.556,5
0.438,0.483,0
0.347,0.579,14
0.429,0.506,0
0.391,0.548,9
0.349,0.626,20
0.235,0.647,0
0.369,0.573,11
0.384,0.566,15
0.439,0.578,31
0.362,0.547,17
0.32,0.579,0
0.285,0.585,22
0.33,0.601,20
0.224,0.684,0
0.276,0.628,32
0.323,0.47,11
0.365,0.579,20
0.199,0.672,1
0.322,0.558,31
0.402,0.455,0
0.362,0.455,28
0.411,0.591,0
0.399,0.49,26
0.368,0.6,33
0.241,0.634,33
0.254,0.543,34
0.314,0.608,2
0.322,0.575,34
0.226,0.691,16
0.264,0.605,16
0.385,0.546,18
0.376,0.522,28
0.388,0.558,28
0.312,0.549,33
0.347,0.59,29
0.227,0.494,19
0.411,0.486,0
0.273,0.638,7
0.243,0.589,28
0.347,0.587,5
0.369,0.585,16
0.306,0.632,23
0.421,0.439,9
0.339,0.626,20
0.393,0.549,5
0.333,0.53,1
0.261,0.554,0
0.213,0.582,28
0.333,0.607,5
0.283,0.668,19
0.49,0.451,26
0.359,0.588,17
0.5,0.456,5
0.281,0.628,4
0.309,0.588,2
0.475,0.519,1
0.265,0.605,31
0.352,0.582,7
0.32,0.582,4
0.353,0.557,19
0.291,0.633,11
0.299,0.579,31
0.268,0.647,16
0.394,0.575,5
0.297,0.559,20
0.41,0.576,23
0.339,0.623,20
0.394,0.576,17
0.363,0.598,32
0.222,0.602,22
0.348,0.498,9
0.364,0.555,14
0.407,0.403,15
0.331,0.615,20
0.289,0.632,5
0.396,0.559,5
0.296,0.619,4
0.352,0.585,34
0.348,0.575,6
0.362,0.58,18
0.288,0.603,11
0.406,0.514,5
0.294,0.53,33
0.302,0.551,9
0.28,0.597,29
0.347,0.568,30
0.295,0.649,5
0.325,0.538,34
0.314,0.57,33
0.261,0.552,30
0.279,0.547,20
0.329,0.608,26
0.278,0.6,9
0.391,0.532,8
0.302,0.586,5
0.522,0.49,34
0.359,0.578,5
0.311,0.595,20
0.3,0.648,20
0.268,0.599,32
0.217,0.578,1
0.245,0.584,26
0.281,0.549,5
0.311,0.629,31
0.38,0.592,34
0.479,0.465,5
0.342,0.588,8
0.375,0.543,33
0.321,0.549,31
0.311,0.618,10
0.228,0.575,15
0.372,0.558,1
0.269,0.605,31
0.265,0.649,6
0.385,0.495,3
0.251,0.625,10
0.423,0.513,16
0.478,0.468,9
0.371,0.638,34
0.33,0.571,5
0.361,0.56,20
0.351,0.505,5
0.291,0.563,30
0.446,0.492,10
0.461,0.442,19
0.335,0.612,8
0.274,0.596,30
0.367,0.572,32
0.343,0.605,32
0.253,0.575,31
0.333,0.574,7
0.388,0.502,12
0.377,0.619,19
0.217,0.63,10
0.254,0.638,26
0.38,0.525,7
0.353,0.573,33
0.439,0.511,5
0.265,0.636,6
0.34,0.569,1
0.276,0.637,9
0.369,0.57,22
0.319,0.582,23
0.393,0.503,7
0.389,0.515,31
0.261,0.586,22
0.446,0.48,5
0.363,0.619,17
0.323,0.588,29
0.397,0.546,25
0.279,0.578,29
0.344,0.513,16
0.372,0.591,2
0.35,0.572,23
0.343,0.577,29
0.344,0.573,29
0.344,0.594,20
0.338,0.549,1
0.338,0.548,9
0.325,0.561,6
0.306,0.551,5
0.467,0.504,34
0.522,0.452,5
0.325,0.606,0
0.243,0.546,22
0.204,0.647,17
0.434,0.562,20
0.4,0.514,16
0.4,0.577,21
0.445,0.54,20
0.371,0.559,14
0.348,0.58,20
0.404,0.533,28
0.423,0.534,31
0.313,0.667,19
0.427,0.477,9
0.495,0.51,9
0.374,0.519,30
0.516,0.422,16
0.337,0.605,20
0.39,0.542,10
0.271,0.623,2
0.244,0.583,33
0.286,0.601,20
0.245,0.578,9
0.418,0.504,20
0.279,0.528,25
0.221,0.592,27
0.304,0.569,21
0.5,0.494,19
0.308,0.56,21
0.285,0.584,10
0.139,0.615,19
0.327,0.55,23
0.302,0.517,20
0.336,0.454,19
0.213,0.557,22
0.284,0.555,17
0.374,0.559,2
0.335,0.631,13
0.327,0.61,6
0.379,0.578,8
0.289,0.606,5
0.401,0.578,20
0.277,0.645,16
0.22,0.614,6
0.346,0.495,3
0.335,0.624,34
0.225,0.617,33
0.228,0.607,17
0.22,0.491,23
0.302,0.597,23
0.359,0.604,5
0.369,0.576,34
0.237,0.612,16
0.408,0.478,33
0.241,0.615,5
0.279,0.643,20
0.319,0.53,2
0.298,0.559,1
0.291,0.635,34
0.281,0.584,10
0.361,0.523,16
0.352,0.56,0
0.253,0.597,20
0.498,0.483,5
0.393,0.485,1
0.334,0.601,33
0.501,0.478,23
