shannon,fisher,site
0.384,0.633,5
0.539,0.485,19
0.503,0.522,19
0.432,0.597,5
0.627,0.361,28
0.477,0.506,0
0.384,0.608,16
0.483,0.547,5
0.431,0.535,22
0.377,0.604,11
0.431,0.593,12
0.528,0.484,9
0.566,0.452,30
0.555,0.457,0
0.554,0.451,29
0.632,0.371,29
0.351,0.584,20
0.561,0.43,4
0.307,0.631,27
0.521,0.499,5
0.329,0.624,7
0.3,0.649,7
0.454,0.511,20
0.662,0.357,21
0.457,0.508,20
0.344,0.583,15
0.342,0.576,13
0.312,0.674,8
0.472,0.577,29
0.331,0.57,22
0.295,0.627,23
0.497,0.474,22
0.597,0.43,30
0.296,0.589,31
0.384,0.52,33
0.512,0.508,5
0.613,0.368,0
0.458,0.502,14
0.596,0.43,0
0.542,0.49,9
0.376,0.569,20
0.475,0.566,0
0.417,0.555,11
0.396,0.566,15
0.364,0.598,31
0.421,0.486,17
0.539,0.446,0
0.31,0.63,22
0.383,0.555,20
0.486,0.512,0
0.257,0.581,32
0.361,0.588,11
0.399,0.584,20
0.382,0.609,1
0.263,0.615,31
0.626,0.393,0
0.62,0.394,28
0.591,0.405,0
0.461,0.493,26
0.349,0.619,33
0.26,0.6,33
0.302,0.631,34
0.441,0.533,2
0.358,0.588,34
0.362,0.646,16
0.385,0.579,16
0.354,0.574,18
0.652,0.384,28
0.641,0.369,28
0.344,0.58,33
0.495,0.518,29
0.361,0.582,19
0.624,0.371,0
0.335,0.643,7
0.575,0.463,28
0.459,0.59,5
0.494,0.507,16
0.311,0.645,23
0.564,0.437,9
0.342,0.632,20
0.524,0.476,5
0.459,0.54,1
0.511,0.494,0
0.579,0.444,28
0.45,0.56,5
0.486,0.579,19
0.538,0.447,26
0.385,0.556,17
0.593,0.393,5
0.469,0.564,4
0.439,0.526,2
0.539,0.429,1
0.222,0.639,31
0.415,0.611,7
0.509,0.471,4
0.456,0.527,19
0.354,0.569,11
0.24,0.635,31
0.403,0.563,16
0.468,0.541,5
0.357,0.596,20
0.427,0.538,23
0.347,0.645,20
0.375,0.591,17
0.264,0.606,32
0.29,0.638,22
0.499,0.48,9
0.476,0.535,14
0.385,0.474,15
0.368,0.565,20
0.415,0.574,5
0.496,0.52,5
0.471,0.48,4
0.397,0.541,34
0.45,0.561,6
0.322,0.579,18
0.325,0.629,11
0.482,0.536,5
0.301,0.576,33
0.495,0.49,9
0.461,0.56,29
0.555,0.44,30
0.444,0.545,5
0.423,0.49,34
0.354,0.572,33
0.479,0.473,30
0.316,0.616,20
0.398,0.614,26
0.48,0.537,9
0.442,0.483,8
0.432,0.538,5
0.529,0.481,34
0.468,0.531,5
0.325,0.627,20
0.36,0.606,20
0.247,0.61,32
0.37,0.649,1
0.332,0.63,26
0.433,0.511,5
0.205,0.624,31
0.427,0.57,34
