shannon,fisher,site
0.404,0.615,5
0.492,0.51,19
0.436,0.602,19
0.409,0.637,5
0.42,0.527,28
0.367,0.603,0
0.422,0.59,16
0.479,0.566,5
0.504,0.559,22
0.459,0.608,11
0.407,0.618,12
0.436,0.56,9
0.501,0.52,30
0.469,0.535,0
0.483,0.514,29
0.545,0.453,29
0.448,0.586,20
0.472,0.514,4
0.451,0.586,27
0.47,0.556,5
0.399,0.598,7
0.395,0.648,7
0.481,0.534,20
0.44,0.576,21
0.484,0.505,20
0.45,0.614,15
0.411,0.596,13
0.4,0.657,8
0.397,0.597,29
0.391,0.612,22
0.385,0.64,23
0.516,0.537,22
0.476,0.554,30
0.496,0.554,31
0.477,0.553,33
0.5,0.525,5
0.511,0.526,0
0.444,0.555,14
0.491,0.553,0
0.484,0.53,9
0.44,0.592,20
0.349,0.64,0
0.412,0.581,11
0.499,0.552,15
0.518,0.533,31
0.456,0.578,17
0.403,0.609,0
0.418,0.639,22
0.456,0.554,20
0.369,0.607,0
0.448,0.605,32
0.439,0.585,11
0.475,0.563,20
0.385,0.583,1
0.454,0.591,31
0.497,0.518,0
0.412,0.579,28
0.492,0.535,0
0.485,0.561,26
0.418,0.628,33
0.384,0.625,33
0.395,0.654,34
0.457,0.549,2
0.423,0.604,34
0.383,0.636,16
0.41,0.631,16
0.482,0.516,18
0.457,0.523,28
0.445,0.533,28
0.433,0.57,33
0.446,0.549,29
0.338,0.602,19
0.437,0.526,0
0.384,0.652,7
0.349,0.597,28
0.483,0.575,5
0.501,0.535,16
0.395,0.636,23
0.476,0.512,9
0.43,0.619,20
0.508,0.496,5
0.451,0.561,1
0.389,0.573,0
0.346,0.595,28
0.47,0.547,5
0.418,0.611,19
0.588,0.443,26
0.425,0.603,17
0.586,0.426,5
0.376,0.64,4
0.438,0.585,2
0.509,0.544,1
0.412,0.645,31
0.465,0.595,7
0.401,0.574,4
0.442,0.547,19
0.413,0.634,11
0.411,0.623,31
0.428,0.582,16
0.469,0.565,5
0.435,0.607,20
0.474,0.563,23
0.468,0.561,20
0.452,0.62,17
0.435,0.632,32
0.39,0.65,22
0.447,0.538,9
0.442,0.55,14
0.464,0.504,15
0.425,0.617,20
0.435,0.577,5
0.482,0.569,5
0.388,0.609,4
0.439,0.567,34
0.444,0.584,6
0.473,0.574,18
0.399,0.643,11
0.484,0.529,5
0.424,0.597,33
0.416,0.567,9
0.409,0.595,29
0.444,0.557,30
0.444,0.552,5
0.447,0.542,34
0.457,0.589,33
0.409,0.535,30
0.382,0.646,20
0.447,0.566,26
0.395,0.567,9
0.476,0.564,8
0.439,0.601,5
0.565,0.493,34
0.473,0.553,5
0.416,0.633,20
0.429,0.587,20
0.392,0.603,32
0.402,0.646,1
0.376,0.629,26
0.425,0.57,5
0.399,0.654,31
0.462,0.574,34
0.536,0.469,5
0.456,0.571,8
0.472,0.558,33
0.435,0.593,31
0.455,0.593,10
0.35,0.626,15
0.444,0.55,1
0.393,0.65,31
0.392,0.612,6
0.442,0.521,3
0.404,0.588,10
0.487,0.557,16
0.5,0.505,9
0.452,0.602,34
0.425,0.573,5
0.464,0.599,20
0.448,0.565,5
0.396,0.588,30
0.516,0.518,10
0.515,0.501,19
0.468,0.593,8
0.412,0.563,30
0.482,0.537,32
0.465,0.601,32
0.434,0.633,31
0.421,0.617,7
0.493,0.52,12
0.486,0.544,19
0.367,0.633,10
0.37,0.63,26
0.487,0.548,7
0.466,0.596,33
0.507,0.523,5
0.382,0.64,6
0.457,0.54,1
0.419,0.55,9
0.48,0.549,22
0.432,0.549,23
0.519,0.504,7
0.482,0.586,31
0.439,0.604,22
0.532,0.452,5
0.46,0.574,17
0.421,0.573,29
0.48,0.59,25
0.4,0.597,29
0.469,0.529,16
0.444,0.597,2
0.435,0.557,23
0.451,0.53,29
0.436,0.589,29
0.445,0.559,20
0.477,0.527,1
0.432,0.579,9
0.436,0.589,6
0.426,0.589,5
0.507,0.533,34
0.52,0.516,5
0.444,0.57,0
0.356,0.657,22
0.363,0.655,17
0.487,0.512,20
0.467,0.577,16
0.45,0.548,21
0.523,0.519,20
0.455,0.582,14
0.45,0.574,20
0.474,0.538,28
0.495,0.575,31
0.45,0.584,19
0.504,0.515,9
0.526,0.472,9
0.439,0.552,30
0.566,0.458,16
0.423,0.606,20
0.482,0.533,10
0.397,0.621,2
0.368,0.627,33
0.383,0.642,20
