shannon,fisher,site
0.503,0.607,PITT
0.649,0.429,PITT
0.455,0.587,PITT
0.74,0.339,PITT
0.524,0.586,PITT
0.613,0.475,PITT
0.371,0.692,PITT
0.462,0.616,PITT
0.624,0.468,PITT
0.374,0.64,PITT
0.353,0.678,PITT
0.518,0.56,PITT
0.702,0.396,PITT
0.505,0.578,PITT
0.706,0.38,PITT
0.391,0.676,PITT
0.56,0.547,PITT
0.499,0.567,PITT
0.527,0.526,PITT
0.379,0.678,PITT
0.568,0.507,PITT
0.559,0.529,PITT
0.51,0.562,PITT
0.452,0.611,PITT
0.68,0.395,PITT
0.469,0.595,PITT
0.445,0.591,PITT
0.51,0.588,PITT
0.432,0.629,PITT
0.668,0.428,PITT
0.798,0.262,PITT
0.705,0.382,PITT
0.547,0.54,PITT
0.681,0.404,PITT
0.571,0.548,PITT
0.59,0.462,PITT
0.751,0.308,PITT
0.459,0.59,PITT
0.75,0.312,PITT
0.417,0.647,PITT
0.593,0.493,PITT
0.457,0.57,PITT
0.585,0.511,PITT
0.559,0.503,PITT
0.445,0.613,PITT
0.432,0.642,OLIN
0.387,0.646,OLIN
0.373,0.638,OLIN
0.454,0.572,OLIN
0.483,0.611,OLIN
0.528,0.557,OLIN
0.366,0.648,OLIN
0.64,0.481,OLIN
0.553,0.531,OLIN
0.684,0.388,OLIN
0.462,0.592,OLIN
0.497,0.596,OLIN
0.641,0.461,OLIN
0.812,0.243,OLIN
0.563,0.51,OLIN
0.376,0.663,OLIN
0.803,0.28,OLIN
0.502,0.583,OLIN
0.402,0.626,OLIN
0.352,0.685,OLIN
0.289,0.732,OLIN
0.307,0.723,OLIN
0.497,0.595,OLIN
0.515,0.568,OLIN
0.745,0.345,OLIN
0.71,0.312,OHSU
0.712,0.313,OHSU
0.858,0.142,OHSU
0.815,0.189,OHSU
0.852,0.141,OHSU
0.743,0.261,OHSU
0.713,0.301,OHSU
0.725,0.294,OHSU
0.682,0.354,OHSU
0.76,0.244,OHSU
0.769,0.254,OHSU
0.687,0.335,OHSU
0.704,0.314,OHSU
0.697,0.332,OHSU
0.773,0.226,OHSU
0.742,0.276,OHSU
0.814,0.188,OHSU
0.708,0.306,OHSU
0.724,0.271,OHSU
0.673,0.355,OHSU
0.761,0.242,OHSU
0.757,0.24,OHSU
0.723,0.294,OHSU
0.569,0.516,SDSU
0.514,0.54,SDSU
0.481,0.567,SDSU
0.476,0.561,SDSU
0.533,0.514,SDSU
0.542,0.525,SDSU
0.552,0.514,SDSU
0.487,0.579,SDSU
0.889,0.14,SDSU
0.475,0.591,SDSU
0.531,0.497,SDSU
0.592,0.457,SDSU
0.491,0.563,SDSU
0.434,0.611,SDSU
0.644,0.425,SDSU
0.448,0.595,SDSU
0.559,0.502,SDSU
0.615,0.431,SDSU
0.544,0.472,SDSU
0.475,0.578,SDSU
0.528,0.528,SDSU
0.5,0.522,SDSU
0.559,0.436,SDSU
0.453,0.575,SDSU
0.502,0.574,SDSU
0.423,0.604,SDSU
0.54,0.529,SDSU
0.427,0.616,SDSU
0.5,0.547,SDSU
0.66,0.421,SDSU
0.508,0.517,SDSU
0.473,0.573,SDSU
0.513,0.512,SDSU
0.569,0.502,TRINITY
0.473,0.597,TRINITY
0.616,0.454,TRINITY
0.544,0.499,TRINITY
0.548,0.527,TRINITY
0.544,0.517,TRINITY
0.535,0.511,TRINITY
0.535,0.515,TRINITY
0.575,0.459,TRINITY
0.633,0.415,TRINITY
0.553,0.509,TRINITY
0.591,0.479,TRINITY
0.662,0.409,TRINITY
0.516,0.57,TRINITY
0.543,0.52,TRINITY
0.663,0.371,TRINITY
0.583,0.474,TRINITY
0.654,0.428,TRINITY
0.564,0.491,TRINITY
0.58,0.49,TRINITY
0.731,0.314,TRINITY
0.578,0.475,TRINITY
0.533,0.55,TRINITY
0.544,0.52,TRINITY
0.603,0.451,TRINITY
0.901,0.133,TRINITY
0.54,0.526,TRINITY
0.535,0.553,TRINITY
0.601,0.468,TRINITY
0.584,0.444,TRINITY
0.571,0.469,TRINITY
