shannon,fisher,site
0.396,0.613,5
0.493,0.533,19
0.445,0.587,19
0.423,0.612,5
0.433,0.517,28
0.377,0.59,0
0.419,0.579,16
0.49,0.549,5
0.524,0.519,22
0.45,0.601,11
0.403,0.603,12
0.444,0.559,9
0.496,0.496,30
0.464,0.521,0
0.499,0.499,29
0.565,0.424,29
0.452,0.602,20
0.5,0.466,4
0.416,0.613,27
0.491,0.54,5
0.404,0.602,7
0.413,0.616,7
0.505,0.539,20
0.487,0.482,21
0.506,0.497,20
0.434,0.6,15
0.404,0.584,13
0.404,0.637,8
0.418,0.58,29
0.405,0.598,22
0.391,0.629,23
0.575,0.479,22
0.501,0.505,30
0.483,0.563,31
0.487,0.541,33
0.507,0.514,5
0.532,0.486,0
0.46,0.544,14
0.495,0.531,0
0.488,0.521,9
0.45,0.598,20
0.363,0.605,0
0.438,0.561,11
0.5,0.525,15
0.534,0.514,31
0.506,0.534,17
0.417,0.588,0
0.406,0.635,22
0.462,0.559,20
0.393,0.594,0
0.446,0.603,32
0.427,0.582,11
0.472,0.551,20
0.362,0.595,1
0.451,0.605,31
0.523,0.482,0
0.42,0.555,28
0.5,0.491,0
0.492,0.548,26
0.423,0.611,33
0.373,0.627,33
0.379,0.64,34
0.46,0.551,2
0.412,0.585,34
0.373,0.645,16
0.401,0.625,16
0.476,0.528,18
0.462,0.524,28
0.443,0.513,28
0.437,0.572,33
0.444,0.549,29
0.341,0.593,19
0.492,0.508,0
0.4,0.649,7
0.37,0.579,28
0.473,0.585,5
0.496,0.531,16
0.407,0.621,23
0.49,0.503,9
0.435,0.623,20
0.513,0.485,5
0.434,0.575,1
0.39,0.555,0
0.377,0.576,28
0.473,0.541,5
0.416,0.605,19
0.574,0.437,26
0.444,0.576,17
0.605,0.406,5
0.4,0.588,4
0.444,0.58,2
0.524,0.503,1
0.413,0.627,31
0.477,0.598,7
0.418,0.55,4
0.432,0.54,19
0.419,0.612,11
0.411,0.622,31
0.42,0.591,16
0.463,0.568,5
0.448,0.599,20
0.491,0.536,23
0.466,0.561,20
0.479,0.588,17
0.449,0.617,32
0.392,0.646,22
0.437,0.523,9
0.447,0.559,14
0.492,0.475,15
0.441,0.597,20
0.434,0.585,5
0.486,0.556,5
0.398,0.573,4
0.453,0.564,34
0.459,0.561,6
0.468,0.577,18
0.386,0.637,11
0.488,0.52,5
0.42,0.591,33
0.419,0.569,9
0.421,0.599,29
0.465,0.522,30
0.434,0.545,5
0.454,0.524,34
0.462,0.565,33
0.4,0.512,30
0.402,0.626,20
0.454,0.564,26
0.391,0.577,9
0.483,0.541,8
0.438,0.588,5
0.586,0.453,34
0.473,0.562,5
0.43,0.619,20
0.442,0.579,20
0.397,0.592,32
0.379,0.665,1
0.392,0.613,26
0.419,0.566,5
0.393,0.64,31
0.483,0.559,34
0.551,0.452,5
0.459,0.575,8
0.477,0.543,33
0.436,0.601,31
