shannon,fisher,site
0.334,0.657,5
0.448,0.536,19
0.404,0.596,19
0.348,0.634,5
0.399,0.542,28
0.32,0.56,0
0.387,0.584,16
0.438,0.588,5
0.461,0.555,22
0.424,0.588,11
0.376,0.63,12
0.426,0.538,9
0.438,0.572,30
0.445,0.549,0
0.46,0.516,29
0.52,0.459,29
0.409,0.619,20
0.427,0.559,4
0.396,0.632,27
0.412,0.572,5
0.354,0.627,7
0.321,0.643,7
0.453,0.542,20
0.408,0.551,21
0.466,0.52,20
0.432,0.594,15
0.354,0.581,13
0.356,0.62,8
0.34,0.627,29
0.377,0.575,22
0.313,0.651,23
0.473,0.552,22
0.458,0.538,30
0.434,0.556,31
0.446,0.557,33
0.475,0.559,5
0.485,0.529,0
0.409,0.572,14
0.449,0.581,0
0.43,0.585,9
0.418,0.598,20
0.271,0.663,0
0.371,0.58,11
0.474,0.561,15
0.467,0.56,31
0.407,0.549,17
0.356,0.613,0
0.372,0.639,22
0.424,0.573,20
0.322,0.612,0
0.401,0.624,32
0.404,0.57,11
0.447,0.556,20
0.329,0.616,1
0.399,0.619,31
0.466,0.504,0
0.363,0.554,28
0.434,0.566,0
0.467,0.544,26
0.404,0.614,33
0.327,0.662,33
0.338,0.641,34
0.412,0.572,2
0.403,0.589,34
0.344,0.653,16
0.37,0.611,16
0.443,0.551,18
0.428,0.55,28
0.403,0.532,28
0.405,0.592,33
0.407,0.567,29
0.297,0.603,19
0.392,0.549,0
0.346,0.668,7
0.306,0.626,28
0.426,0.61,5
0.466,0.513,16
0.364,0.626,23
0.444,0.524,9
0.395,0.601,20
0.455,0.516,5
0.408,0.58,1
0.341,0.56,0
0.308,0.597,28
0.403,0.59,5
0.359,0.636,19
0.584,0.427,26
0.41,0.613,17
0.551,0.416,5
0.319,0.631,4
0.412,0.572,2
0.481,0.534,1
0.341,0.675,31
0.432,0.616,7
0.388,0.59,4
0.407,0.56,19
0.355,0.607,11
0.357,0.638,31
0.361,0.606,16
0.453,0.56,5
0.38,0.606,20
0.438,0.547,23
0.401,0.623,20
0.407,0.616,17
0.417,0.598,32
0.346,0.656,22
0.404,0.522,9
0.405,0.579,14
0.455,0.506,15
0.406,0.583,20
0.379,0.59,5
0.437,0.595,5
0.353,0.575,4
0.399,0.581,34
0.419,0.563,6
0.455,0.533,18
0.352,0.634,11
0.461,0.547,5
0.382,0.602,33
0.372,0.537,9
0.347,0.609,29
0.401,0.53,30
0.413,0.57,5
0.427,0.535,34
0.422,0.604,33
0.35,0.507,30
0.342,0.629,20
0.407,0.607,26
0.38,0.579,9
0.469,0.53,8
0.392,0.574,5
0.532,0.525,34
0.42,0.577,5
0.352,0.643,20
0.386,0.594,20
0.369,0.592,32
0.352,0.661,1
0.319,0.646,26
0.403,0.514,5
0.361,0.62,31
0.423,0.586,34
0.526,0.489,5
0.429,0.594,8
0.403,0.576,33
0.407,0.568,31
0.381,0.621,10
0.327,0.624,15
0.388,0.602,1
0.344,0.643,31
0.327,0.672,6
0.392,0.513,3
0.384,0.586,10
0.474,0.56,16
0.474,0.506,9
0.415,0.604,34
0.369,0.573,5
0.438,0.571,20
0.379,0.583,5
0.354,0.59,30
0.51,0.52,10
0.493,0.492,19
0.443,0.585,8
0.344,0.607,30
0.451,0.567,32
0.404,0.633,32
0.358,0.646,31
0.393,0.629,7
0.459,0.533,12
0.456,0.583,19
0.288,0.62,10
0.327,0.617,26
0.464,0.538,7
0.431,0.547,33
0.503,0.528,5
